transaction_id,transaction_date,transaction_hour,day_of_week,is_weekend,transaction_month,amount,use_chip,merchant_state,mcc,age_at_transaction,retirement_age,per_capita_income,yearly_income,total_debt,credit_score,num_credit_cards,card_brand,card_type,has_chip,num_cards_issued,credit_limit,account_open_month,account_open_year,years_since_pin_change,card_on_dark_web,mcc_description,amount_to_credit_limit,amount_to_yearly_income,card_account_age_years,months_to_card_expiration,is_fraud,split
20784327,2018-02-08 06:03:00,6,4,False,2,102.60,Swipe Transaction,CA,5912,51,66,29278.00,59696.00,127613.00,787,5,Visa,Credit,NO,1,12400.00,1,2003,6,No,Drug Stores and Pharmacies,0.008274,0.001719,15.083333,78,False,train
20784331,2018-02-08 06:03:00,6,4,False,2,8.18,Swipe Transaction,ND,4814,43,71,23910.00,48755.00,37315.00,777,8,Visa,Credit,NO,1,11600.00,11,2004,10,No,Telecommunication Services,0.000705,0.000168,13.250000,62,False,train
20784332,2018-02-08 06:03:00,6,4,False,2,44.43,Online Transaction,,4784,24,67,18622.00,37968.00,55982.00,788,3,Mastercard,Debit,YES,2,17201.00,1,2015,3,No,Tolls and Bridge Fees,0.002583,0.001170,3.083333,24,False,train
20784333,2018-02-08 06:04:00,6,4,False,2,35.36,Chip Transaction,TX,5311,78,66,18528.00,22326.00,1620.00,564,4,Mastercard,Debit,YES,1,17314.00,3,2009,7,No,Department Stores,0.002042,0.001584,8.916666,27,False,train
20784334,2018-02-08 06:04:00,6,4,False,2,3.09,Chip Transaction,KY,5411,29,75,25258.00,51501.00,140481.00,729,3,Mastercard,Debit,YES,2,25390.00,4,2011,7,No,"Grocery Stores, Supermarkets",0.000122,0.000060,6.833333,54,False,train
20784338,2018-02-08 06:04:00,6,4,False,2,56.00,Swipe Transaction,AZ,5499,34,69,36300.00,74016.00,85204.00,702,2,Visa,Credit,NO,2,29900.00,3,2010,1,No,Miscellaneous Food Stores,0.001873,0.000757,7.916666,66,False,train
20784339,2018-02-08 06:05:00,6,4,False,2,63.00,Swipe Transaction,MI,5541,35,69,32423.00,66111.00,98102.00,771,5,Mastercard,Debit,YES,1,39591.00,8,2008,7,No,Service Stations,0.001591,0.000953,9.500000,51,False,train
20784343,2018-02-08 06:06:00,6,4,False,2,-89.00,Swipe Transaction,NY,5541,61,68,15490.00,31582.00,23359.00,693,4,Mastercard,Credit,NO,1,8100.00,1,2008,3,No,Service Stations,-0.010988,-0.002818,10.083333,29,False,train
20784344,2018-02-08 06:07:00,6,4,False,2,8.47,Chip Transaction,OH,4214,74,67,18287.00,37829.00,20185.00,658,4,Visa,Credit,YES,1,5100.00,4,2010,7,No,Motor Freight Carriers and Trucking,0.001661,0.000224,7.833333,49,False,train
20784346,2018-02-08 06:07:00,6,4,False,2,37.45,Chip Transaction,OR,5499,42,69,18961.00,38661.00,88636.00,765,3,Mastercard,Debit,YES,2,17536.00,10,2003,8,No,Miscellaneous Food Stores,0.002136,0.000969,14.333333,59,False,train
20784349,2018-02-08 06:07:00,6,4,False,2,-56.00,Swipe Transaction,AZ,5499,34,69,36300.00,74016.00,85204.00,702,2,Visa,Credit,NO,2,29900.00,3,2010,1,No,Miscellaneous Food Stores,-0.001873,-0.000757,7.916666,66,False,train
20784351,2018-02-08 06:08:00,6,4,False,2,117.29,Chip Transaction,TX,8041,81,67,13917.00,22873.00,0.00,710,5,Visa,Credit,YES,2,10200.00,5,2009,9,No,Chiropractors,0.011499,0.005128,8.750000,64,False,train
20784352,2018-02-08 06:08:00,6,4,False,2,94.58,Chip Transaction,VA,7538,26,72,28497.00,58105.00,70254.00,688,3,Mastercard,Credit,YES,1,18000.00,3,2013,5,No,Automotive Service Shops,0.005254,0.001628,4.916666,66,False,train
20784354,2018-02-08 06:08:00,6,4,False,2,1460.01,Swipe Transaction,PA,8111,57,69,39464.00,80464.00,76261.00,727,3,Visa,Credit,YES,2,24200.00,10,2000,5,No,Legal Services and Attorneys,0.060331,0.018145,17.333333,40,False,train
20784355,2018-02-08 06:08:00,6,4,False,2,90.00,Chip Transaction,IL,5499,92,65,28147.00,40787.00,1574.00,782,6,Visa,Credit,YES,2,12700.00,6,2011,7,No,Miscellaneous Food Stores,0.007087,0.002207,6.666666,31,False,train
20784356,2018-02-08 06:08:00,6,4,False,2,8.08,Swipe Transaction,TX,5261,80,65,27814.00,66999.00,3140.00,730,5,Mastercard,Debit,NO,1,39431.00,7,2004,10,No,Lawn and Garden Supply Stores,0.000205,0.000121,13.583333,76,False,train
20784357,2018-02-08 06:09:00,6,4,False,2,5.17,Chip Transaction,OH,5411,47,74,24071.00,49079.00,6494.00,683,4,Visa,Debit,YES,1,18220.00,3,2010,7,No,"Grocery Stores, Supermarkets",0.000284,0.000105,7.916666,10,False,train
20784361,2018-02-08 06:09:00,6,4,False,2,111.89,Chip Transaction,PA,5812,57,69,39464.00,80464.00,76261.00,727,3,Visa,Credit,YES,2,24200.00,10,2000,5,No,Eating Places and Restaurants,0.004624,0.001391,17.333333,40,False,train
20784362,2018-02-08 06:09:00,6,4,False,2,91.00,Chip Transaction,NJ,5541,73,65,21861.00,46031.00,8332.00,661,5,Mastercard,Debit,YES,1,17335.00,11,2010,8,No,Service Stations,0.005249,0.001977,7.250000,63,False,train
20784363,2018-02-08 06:10:00,6,4,False,2,91.00,Chip Transaction,FL,5499,51,65,18205.00,37119.00,55010.00,718,5,Mastercard,Debit,YES,1,13035.00,2,2013,5,No,Miscellaneous Food Stores,0.006981,0.002452,5.000000,63,False,train
20784364,2018-02-08 06:10:00,6,4,False,2,1.59,Chip Transaction,SC,5411,42,68,41380.00,84365.00,113529.00,796,5,Visa,Credit,YES,1,23400.00,11,2007,10,No,"Grocery Stores, Supermarkets",0.000068,0.000019,10.250000,31,False,train
20784365,2018-02-08 06:10:00,6,4,False,2,14.21,Chip Transaction,CA,5912,49,66,47991.00,97845.00,255288.00,836,4,Mastercard,Debit (Prepaid),YES,1,54.00,3,2014,4,No,Drug Stores and Pharmacies,0.263148,0.000145,3.916666,31,False,train
20784366,2018-02-08 06:10:00,6,4,False,2,100.00,Swipe Transaction,MS,4829,46,70,15316.00,31231.00,40499.00,681,3,Mastercard,Credit,NO,2,7200.00,2,2011,7,No,Money Transfer,0.013889,0.003202,7.000000,18,False,train
20784368,2018-02-08 06:10:00,6,4,False,2,64.35,Swipe Transaction,AZ,5499,34,69,36300.00,74016.00,85204.00,702,2,Visa,Credit,NO,2,29900.00,3,2010,1,No,Miscellaneous Food Stores,0.002152,0.000869,7.916666,66,False,train
20784369,2018-02-08 06:10:00,6,4,False,2,37.54,Chip Transaction,AZ,7538,55,75,32056.00,65357.00,21844.00,685,4,Mastercard,Credit,YES,2,21600.00,4,2010,8,No,Automotive Service Shops,0.001738,0.000574,7.833333,38,False,train
20784371,2018-02-08 06:11:00,6,4,False,2,15.87,Swipe Transaction,VT,7230,42,67,18069.00,36843.00,52248.00,772,5,Mastercard,Debit,YES,2,9165.00,5,2010,8,No,Beauty and Barber Shops,0.001732,0.000431,7.750000,29,False,train
20784374,2018-02-08 06:12:00,6,4,False,2,5.06,Chip Transaction,NY,5812,42,65,45812.00,93406.00,151935.00,801,3,Visa,Credit,YES,1,25200.00,3,2010,,No,Eating Places and Restaurants,0.000201,0.000054,7.916666,78,False,train
20784375,2018-02-08 06:12:00,6,4,False,2,70.68,Chip Transaction,NY,5311,42,65,45812.00,93406.00,151935.00,801,3,Visa,Debit,YES,2,27878.00,4,2009,7,No,Department Stores,0.002535,0.000757,8.833333,37,False,train
20784378,2018-02-08 06:12:00,6,4,False,2,39.55,Online Transaction,,4784,47,65,21769.00,44383.00,42369.00,707,7,Mastercard,Debit,YES,2,19919.00,4,2012,6,No,Tolls and Bridge Fees,0.001986,0.000891,5.833333,29,False,train
20784382,2018-02-08 06:13:00,6,4,False,2,1.11,Swipe Transaction,CA,5411,61,68,21178.00,43180.00,36832.00,764,5,Mastercard,Debit,YES,2,5553.00,3,2008,3,No,"Grocery Stores, Supermarkets",0.000200,0.000026,9.916666,27,False,train
20784384,2018-02-08 06:13:00,6,4,False,2,4.99,Chip Transaction,NY,5411,43,67,31299.00,63815.00,4832.00,699,6,Visa,Debit,YES,1,27091.00,6,2007,0,No,"Grocery Stores, Supermarkets",0.000184,0.000078,10.666666,34,False,train
20784386,2018-02-08 06:13:00,6,4,False,2,-90.00,Chip Transaction,IL,5499,92,65,28147.00,40787.00,1574.00,782,6,Visa,Credit,YES,2,12700.00,6,2011,7,No,Miscellaneous Food Stores,-0.007087,-0.002207,6.666666,31,False,train
20784392,2018-02-08 06:14:00,6,4,False,2,33.36,Chip Transaction,FL,5499,51,65,18205.00,37119.00,55010.00,718,5,Mastercard,Debit,YES,1,13035.00,2,2013,5,No,Miscellaneous Food Stores,0.002559,0.000899,5.000000,63,False,train
20784394,2018-02-08 06:14:00,6,4,False,2,1.15,Chip Transaction,MN,5411,50,69,20662.00,42129.00,101742.00,758,4,Mastercard,Debit,YES,2,10815.00,11,2009,,No,"Grocery Stores, Supermarkets",0.000106,0.000027,8.250000,32,False,train
20784395,2018-02-08 06:14:00,6,4,False,2,1.27,Chip Transaction,WA,5411,37,66,20345.00,41483.00,64098.00,721,2,Mastercard,Debit,YES,2,14027.00,12,2007,4,No,"Grocery Stores, Supermarkets",0.000091,0.000031,10.166666,63,False,train
20784396,2018-02-08 06:14:00,6,4,False,2,16.40,Chip Transaction,NY,5912,66,66,22621.00,38689.00,8942.00,836,5,Visa,Credit,YES,1,18600.00,3,2009,5,No,Drug Stores and Pharmacies,0.000882,0.000424,8.916666,29,False,train
20784397,2018-02-08 06:15:00,6,4,False,2,-63.00,Swipe Transaction,MI,5541,35,69,32423.00,66111.00,98102.00,771,5,Mastercard,Debit,YES,1,39591.00,8,2008,7,No,Service Stations,-0.001591,-0.000953,9.500000,51,False,train
20784398,2018-02-08 06:15:00,6,4,False,2,4.41,Chip Transaction,SD,5541,61,65,25692.00,52380.00,8764.00,850,6,Mastercard,Debit,YES,1,16681.00,5,2002,7,No,Service Stations,0.000264,0.000084,15.750000,25,False,train
20784399,2018-02-08 06:15:00,6,4,False,2,1.92,Chip Transaction,CA,5411,57,54,18476.00,28245.00,13411.00,669,1,Mastercard,Debit,YES,2,6090.00,11,2009,7,No,"Grocery Stores, Supermarkets",0.000315,0.000068,8.250000,50,False,train
20784401,2018-02-08 06:15:00,6,4,False,2,81.00,Chip Transaction,NY,5499,63,60,48994.00,103294.00,39076.00,831,3,Amex,Credit,YES,1,13400.00,12,2005,8,No,Miscellaneous Food Stores,0.006045,0.000784,12.166666,56,False,train
20784403,2018-02-08 06:15:00,6,4,False,2,4.95,Chip Transaction,GA,5411,54,67,28862.00,58846.00,126806.00,746,3,Visa,Debit,YES,2,33539.00,6,2005,0,No,"Grocery Stores, Supermarkets",0.000148,0.000084,12.666666,58,False,train
20784405,2018-02-08 06:15:00,6,4,False,2,29.95,Chip Transaction,FL,4111,45,66,16733.00,34112.00,39842.00,725,4,Visa,Debit,YES,1,19829.00,11,2005,8,No,Local and Suburban Commuter Transportation,0.001510,0.000878,12.250000,44,False,train
20784406,2018-02-08 06:16:00,6,4,False,2,7.78,Chip Transaction,FL,5411,68,66,20045.00,29164.00,19851.00,625,4,Mastercard,Debit,YES,1,21497.00,11,2009,9,No,"Grocery Stores, Supermarkets",0.000362,0.000267,8.250000,48,False,train
20784410,2018-02-08 06:16:00,6,4,False,2,42.29,Chip Transaction,AR,5912,36,66,17093.00,34854.00,40722.00,746,5,Mastercard,Debit,YES,1,11037.00,6,2013,5,No,Drug Stores and Pharmacies,0.003832,0.001213,4.666666,10,False,train
20784411,2018-02-08 06:16:00,6,4,False,2,4.71,Online Transaction,,4784,66,68,17969.00,27939.00,11243.00,841,5,Discover,Credit,YES,2,10200.00,12,1997,7,No,Tolls and Bridge Fees,0.000462,0.000169,20.166666,50,False,train
20784412,2018-02-08 06:16:00,6,4,False,2,37.54,Chip Transaction,FL,5942,49,69,37424.00,76305.00,112785.00,692,3,Mastercard,Debit,YES,1,61324.00,7,2010,7,No,Book Stores,0.000612,0.000492,7.583333,34,False,train
20784414,2018-02-08 06:16:00,6,4,False,2,85.23,Chip Transaction,OH,5655,44,59,25565.00,52130.00,80367.00,701,1,Amex,Credit,YES,2,11100.00,1,2006,9,No,"Sports Apparel, Riding Apparel Stores",0.007678,0.001635,12.083333,36,False,train
20784416,2018-02-08 06:17:00,6,4,False,2,1.68,Swipe Transaction,IA,5499,44,70,18568.00,37857.00,57727.00,800,2,Visa,Credit,NO,2,8000.00,6,2011,7,No,Miscellaneous Food Stores,0.000210,0.000044,6.666666,63,False,train
20784417,2018-02-08 06:17:00,6,4,False,2,1.33,Chip Transaction,CA,5499,36,67,29174.00,59482.00,130605.00,688,4,Mastercard,Debit,YES,1,28069.00,8,2015,3,No,Miscellaneous Food Stores,0.000047,0.000022,2.500000,3,False,train
20784420,2018-02-08 06:17:00,6,4,False,2,2.95,Chip Transaction,NH,5812,64,67,24779.00,50523.00,98763.00,578,1,Mastercard,Credit,YES,2,7100.00,3,2017,1,No,Eating Places and Restaurants,0.000415,0.000058,0.916666,40,False,train
20784423,2018-02-08 06:18:00,6,4,False,2,13.11,Chip Transaction,AL,7538,46,68,15474.00,31553.00,63938.00,729,3,Mastercard,Credit,YES,1,10600.00,2,2001,8,No,Automotive Service Shops,0.001237,0.000415,17.000000,38,False,train
20784424,2018-02-08 06:18:00,6,4,False,2,56.26,Online Transaction,,4784,42,67,18069.00,36843.00,52248.00,772,5,Visa,Debit,YES,2,15720.00,8,2005,7,No,Tolls and Bridge Fees,0.003579,0.001527,12.500000,49,False,train
20784428,2018-02-08 06:18:00,6,4,False,2,1.49,Chip Transaction,WA,5499,75,65,19640.00,44807.00,13730.00,751,4,Mastercard,Debit,YES,2,16959.00,12,2004,4,No,Miscellaneous Food Stores,0.000088,0.000033,13.166666,39,False,train
20784436,2018-02-08 06:19:00,6,4,False,2,4.55,Swipe Transaction,CA,5942,35,66,25592.00,52181.00,26792.00,727,2,Mastercard,Debit,YES,1,19573.00,1,2016,2,No,Book Stores,0.000232,0.000087,2.083333,67,False,train
20784438,2018-02-08 06:20:00,6,4,False,2,1.30,Chip Transaction,FL,5499,66,67,15849.00,43004.00,15304.00,761,6,Visa,Debit,YES,2,9952.00,7,2002,8,No,Miscellaneous Food Stores,0.000131,0.000030,15.583333,57,False,train
20784439,2018-02-08 06:20:00,6,4,False,2,66.75,Chip Transaction,OK,7538,79,68,18585.00,27864.00,1371.00,591,6,Mastercard,Debit (Prepaid),YES,2,112.00,10,2008,6,No,Automotive Service Shops,0.595982,0.002396,9.333333,50,False,train
20784440,2018-02-08 06:20:00,6,4,False,2,15.60,Chip Transaction,IN,5942,51,66,16097.00,32820.00,23004.00,740,4,Mastercard,Debit,YES,1,8887.00,8,2007,4,No,Book Stores,0.001755,0.000475,10.500000,63,False,train
20784442,2018-02-08 06:20:00,6,4,False,2,51.09,Chip Transaction,ND,5912,43,71,23910.00,48755.00,37315.00,777,8,Mastercard,Debit,YES,1,16317.00,4,2008,8,No,Drug Stores and Pharmacies,0.003131,0.001048,9.833333,33,False,train
20784446,2018-02-08 06:21:00,6,4,False,2,37.91,Swipe Transaction,NY,5541,61,68,15490.00,31582.00,23359.00,693,4,Mastercard,Credit,NO,1,8100.00,1,2008,3,No,Service Stations,0.004680,0.001200,10.083333,29,False,train
20784447,2018-02-08 06:21:00,6,4,False,2,120.00,Swipe Transaction,KY,4829,60,65,24218.00,49378.00,104480.00,740,4,Mastercard,Debit,NO,1,17116.00,2,2012,6,No,Money Transfer,0.007011,0.002430,6.000000,47,False,train
20784448,2018-02-08 06:22:00,6,4,False,2,1.60,Chip Transaction,CA,5812,36,67,29174.00,59482.00,130605.00,688,4,Mastercard,Debit,YES,1,30366.00,10,2009,9,No,Eating Places and Restaurants,0.000053,0.000027,8.333333,69,False,train
20784449,2018-02-08 06:22:00,6,4,False,2,1.48,Chip Transaction,MI,5411,40,68,32078.00,65403.00,80057.00,784,4,Mastercard,Debit,YES,2,20913.00,5,2016,2,No,"Grocery Stores, Supermarkets",0.000071,0.000023,1.750000,58,False,train
20784450,2018-02-08 06:22:00,6,4,False,2,24.06,Chip Transaction,FL,5300,56,72,18005.00,36710.00,116794.00,786,5,Mastercard,Debit,YES,1,11203.00,3,2004,10,No,Wholesale Clubs,0.002148,0.000655,13.916666,76,False,train
20784451,2018-02-08 06:22:00,6,4,False,2,89.00,Swipe Transaction,NY,5541,61,68,15490.00,31582.00,23359.00,693,4,Mastercard,Credit,NO,1,8100.00,1,2008,3,No,Service Stations,0.010988,0.002818,10.083333,29,False,train
20784452,2018-02-08 06:22:00,6,4,False,2,2.91,Swipe Transaction,RI,5814,66,68,17969.00,27939.00,11243.00,841,5,Discover,Credit,YES,2,10200.00,12,1997,7,No,Fast Food Restaurants,0.000285,0.000104,20.166666,50,False,train
20784453,2018-02-08 06:23:00,6,4,False,2,3.71,Swipe Transaction,ME,5411,55,67,24259.00,49467.00,77465.00,697,5,Mastercard,Credit,NO,2,14400.00,4,2012,6,No,"Grocery Stores, Supermarkets",0.000258,0.000075,5.833333,72,False,train
20784455,2018-02-08 06:24:00,6,4,False,2,12.59,Chip Transaction,LA,5912,37,65,17412.00,35501.00,78801.00,693,4,Amex,Credit,YES,2,8700.00,10,2011,5,No,Drug Stores and Pharmacies,0.001447,0.000355,6.333333,66,False,train
20784457,2018-02-08 06:25:00,6,4,False,2,-57.00,Chip Transaction,TN,5499,58,65,36563.00,74550.00,37427.00,687,4,Mastercard,Debit,YES,2,23154.00,7,2004,6,No,Miscellaneous Food Stores,-0.002462,-0.000765,13.583333,51,False,train
20784458,2018-02-08 06:25:00,6,4,False,2,56.26,Online Transaction,,4784,49,64,20542.00,41886.00,107734.00,768,3,Mastercard,Debit,YES,2,13235.00,10,2014,4,No,Tolls and Bridge Fees,0.004251,0.001343,3.333333,35,False,train
20784459,2018-02-08 06:25:00,6,4,False,2,0.12,Chip Transaction,MI,5411,74,72,19780.00,34408.00,9107.00,701,4,Visa,Credit,YES,1,10300.00,9,2010,8,No,"Grocery Stores, Supermarkets",0.000012,0.000003,7.416666,56,False,train
20784461,2018-02-08 06:26:00,6,4,False,2,82.00,Chip Transaction,OR,5499,42,69,18961.00,38661.00,88636.00,765,3,Mastercard,Debit,YES,2,17536.00,10,2003,8,No,Miscellaneous Food Stores,0.004676,0.002121,14.333333,59,False,train
20784463,2018-02-08 06:26:00,6,4,False,2,49.04,Online Transaction,,7349,36,65,19433.00,39627.00,47793.00,718,4,Visa,Credit,YES,1,14400.00,5,2004,8,No,Cleaning and Maintenance Services,0.003406,0.001238,13.750000,39,False,train
20784466,2018-02-08 06:27:00,6,4,False,2,120.00,Chip Transaction,OK,4829,79,68,18585.00,27864.00,1371.00,591,6,Mastercard,Credit,YES,2,3400.00,9,2003,10,No,Money Transfer,0.035294,0.004307,14.416666,38,False,train
20784468,2018-02-08 06:27:00,6,4,False,2,18.72,Chip Transaction,IL,5912,50,69,22296.00,45462.00,68494.00,657,5,Visa,Debit,YES,2,20245.00,4,2008,10,No,Drug Stores and Pharmacies,0.000925,0.000412,9.833333,59,False,train
20784470,2018-02-08 06:27:00,6,4,False,2,5.98,Chip Transaction,GA,5541,60,65,33093.00,67470.00,93795.00,804,6,Visa,Debit,YES,1,21655.00,5,2006,9,No,Service Stations,0.000276,0.000089,11.750000,4,False,train
20784471,2018-02-08 06:28:00,6,4,False,2,22.71,Chip Transaction,TN,5300,31,65,20142.00,41069.00,64073.00,644,3,Visa,Debit,YES,1,28179.00,12,2015,3,No,Wholesale Clubs,0.000806,0.000553,2.166666,73,False,train
20784474,2018-02-08 06:28:00,6,4,False,2,31.13,Chip Transaction,OH,5541,64,65,28466.00,59251.00,29300.00,679,1,Visa,Debit,YES,1,7721.00,7,2010,8,No,Service Stations,0.004032,0.000525,7.583333,60,False,train
20784475,2018-02-08 06:28:00,6,4,False,2,2.84,Swipe Transaction,OH,5411,54,64,18420.00,37558.00,72514.00,778,3,Visa,Debit (Prepaid),NO,1,59.00,8,2011,7,No,"Grocery Stores, Supermarkets",0.048136,0.000076,6.500000,59,False,train
20784477,2018-02-08 06:28:00,6,4,False,2,3.47,Swipe Transaction,WA,5411,30,55,51751.00,105515.00,192458.00,646,4,Visa,Debit,NO,2,28127.00,5,2010,8,No,"Grocery Stores, Supermarkets",0.000123,0.000033,7.750000,53,False,train
20784478,2018-02-08 06:29:00,6,4,False,2,57.00,Chip Transaction,TN,5499,58,65,36563.00,74550.00,37427.00,687,4,Mastercard,Debit,YES,2,23154.00,7,2004,6,No,Miscellaneous Food Stores,0.002462,0.000765,13.583333,51,False,train
20784480,2018-02-08 06:29:00,6,4,False,2,154.21,Swipe Transaction,MI,4900,62,67,20108.00,41002.00,97188.00,685,6,Mastercard,Debit,YES,2,18721.00,6,2005,9,No,"Utilities - Electric, Gas, Water, Sanitary",0.008237,0.003761,12.666666,59,False,train
20784487,2018-02-08 06:31:00,6,4,False,2,1.93,Chip Transaction,OH,5411,33,65,18077.00,36857.00,3112.00,768,3,Mastercard,Debit,YES,1,14471.00,4,2014,4,No,"Grocery Stores, Supermarkets",0.000133,0.000052,3.833333,37,False,train
20784488,2018-02-08 06:31:00,6,4,False,2,160.00,Chip Transaction,KS,4829,74,69,28490.00,19682.00,0.00,683,4,Mastercard,Debit,YES,2,21417.00,11,2010,8,No,Money Transfer,0.007471,0.008129,7.250000,39,False,train
20784489,2018-02-08 06:31:00,6,4,False,2,121.89,Online Transaction,,5311,50,62,38878.00,79272.00,107029.00,716,3,Visa,Credit,YES,2,20600.00,9,2012,6,No,Department Stores,0.005917,0.001538,5.416666,55,False,train
20784492,2018-02-08 06:32:00,6,4,False,2,94.16,Chip Transaction,IL,5970,27,66,26545.00,54122.00,166903.00,796,4,Mastercard,Debit,YES,1,26277.00,2,2010,8,No,"Artist Supply Stores, Craft Shops",0.003583,0.001740,8.000000,65,False,train
20784493,2018-02-08 06:32:00,6,4,False,2,26.78,Swipe Transaction,KY,5300,38,65,15202.00,30997.00,81716.00,722,2,Mastercard,Debit,NO,1,9433.00,2,2004,9,No,Wholesale Clubs,0.002839,0.000864,14.000000,24,False,train
20784494,2018-02-08 06:32:00,6,4,False,2,3.80,Chip Transaction,TX,5541,56,65,12693.00,25883.00,44404.00,706,4,Mastercard,Debit,YES,2,11415.00,5,2003,5,No,Service Stations,0.000333,0.000147,14.750000,80,False,train
20784495,2018-02-08 06:32:00,6,4,False,2,54.79,Chip Transaction,IA,5912,59,60,18849.00,18452.00,16827.00,741,6,Mastercard,Debit,YES,1,15492.00,4,2017,1,No,Drug Stores and Pharmacies,0.003537,0.002969,0.833333,40,False,train
20784496,2018-02-08 06:33:00,6,4,False,2,35.59,Chip Transaction,MN,7538,76,68,15296.00,22290.00,9235.00,716,6,Mastercard,Debit,YES,1,19211.00,1,2004,3,No,Automotive Service Shops,0.001853,0.001597,14.083333,79,False,train
20784497,2018-02-08 06:33:00,6,4,False,2,2.75,Chip Transaction,ID,5411,44,61,16378.00,33395.00,57774.00,588,2,Mastercard,Debit,YES,2,1669.00,8,2011,2,No,"Grocery Stores, Supermarkets",0.001648,0.000082,6.500000,55,False,train
20784499,2018-02-08 06:33:00,6,4,False,2,7.74,Swipe Transaction,MT,5499,32,66,20231.00,41249.00,42268.00,695,2,Mastercard,Debit,YES,1,16187.00,9,2011,7,No,Miscellaneous Food Stores,0.000478,0.000188,6.416666,27,False,train
20784501,2018-02-08 06:34:00,6,4,False,2,20.89,Chip Transaction,TX,5912,53,69,18412.00,37534.00,99840.00,706,3,Mastercard,Debit,YES,1,18204.00,2,2013,5,No,Drug Stores and Pharmacies,0.001148,0.000557,5.000000,52,False,train
20784502,2018-02-08 06:34:00,6,4,False,2,62.00,Chip Transaction,CA,5541,66,64,51692.00,88432.00,63075.00,694,6,Mastercard,Debit,YES,2,48370.00,4,2001,7,No,Service Stations,0.001282,0.000701,16.833333,82,False,train
20784509,2018-02-08 06:35:00,6,4,False,2,48.96,Swipe Transaction,CA,5912,51,66,29278.00,59696.00,127613.00,787,5,Visa,Credit,NO,1,12400.00,1,2003,6,No,Drug Stores and Pharmacies,0.003948,0.000820,15.083333,78,False,train
20784510,2018-02-08 06:35:00,6,4,False,2,1.82,Chip Transaction,MD,5541,82,69,20641.00,24055.00,0.00,733,7,Amex,Credit,YES,2,14600.00,4,2004,5,No,Service Stations,0.000125,0.000076,13.833333,44,False,train
20784515,2018-02-08 06:35:00,6,4,False,2,26.93,Online Transaction,,4784,41,66,24194.00,49328.00,6197.00,693,5,Mastercard,Debit,YES,1,36502.00,2,2016,2,No,Tolls and Bridge Fees,0.000738,0.000546,2.000000,47,False,train
